1,948,1897,242.449,193.67,213.89,0.4,30082.7,37803,3780.3,199.15,560.222,30,0.866581,17965,0.563418,2,93.1824,89.0013,1.05921
1,554,1109,248.222,124.143,251.22,0.4,17847.6,22428,2242.8,193.002,510.012,21,0.844221,13902,0.520222,2,90.3057,86.605,1.06646
1,1069,2139,245.758,247.8,238.97,0.4,35490.4,44598.5,4459.85,274.62,539.48,27,0.857265,21445,0.550165,2,86.0009,83.0279,1.06174
1,896,1793,229.577,255.378,236.26,0.4,32604.6,40972.2,4097.22,263.102,817.215,30,0.856365,24415,0.551435,2,85.1305,82.8791,1.0579
1,1039,2079,285.39,283.881,279.59,0.4,39009.8,49021.2,4902.12,328.629,571.171,30,0.849611,22857,0.537259,2,83.1032,80.0746,1.06261
1,562,1125,253.942,232.062,171.95,0.4,16462.2,20687,2068.7,239.674,751.605,29,0.871616,8628,0.574746,2,89.6569,87.1044,1.05648
1,489,979,299.124,244.014,140.08,0.4,13560.4,17040.4,1704.04,312.205,685.606,38,0.834604,9756,0.579154,2,86.6324,82.6198,1.0788
1,382,765,182.657,233.89,167.88,0.4,14902.8,18727.5,1872.75,247.32,862.013,41,0.8098,9379,0.60088,2,93.4336,88.2513,1.08417
1,887,1775,243.102,286.527,153.58,0.4,24637.8,30960.8,3096.08,277.726,764.969,51,0.848122,17266,0.540637,2,90.2877,90.1513,1.06984
1,955,1911,281.851,400.082,231.78,0.4,31205.2,39213.6,3921.36,347.815,676.379,30,0.864298,20945,0.558613,2,92.1386,89.4391,1.05956
1,1039,2079,208.827,424.731,227.3,0.4,34441.6,43280.5,4328.05,289.261,1172.86,45,0.840956,26332,0.601124,2,90.9796,85.5218,1.06814
1,1247,2495,422.859,310.901,198.49,0.4,34857.8,43803.6,4380.36,299.026,728.276,38,0.858873,22015,0.551431,2,87.9945,85.9214,1.06689
1,893,1787,216.697,328.096,207.83,0.4,29535.6,37115.6,3711.56,225.801,616.984,35,0.845474,20326,0.572448,2,88.9962,86.2593,1.06915
1,621,1243,284.533,206.159,202.27,0.4,19458,24451.6,2445.16,218.003,465.625,29,0.84742,14160,0.557835,2,83.8017,81.0016,1.06593
1,897,1795,253.352,378.602,263.85,0.4,35267.2,44318.1,4431.81,361.498,1224.62,47,0.794045,36719,0.590371,2,94.1337,88.838,1.09245
1,1239,2479,291.949,363.515,108.16,0.4,30885.5,38811.9,3881.19,341.987,550.675,33,0.891137,13548,0.56667,2,87.1077,88.6523,1.05277
1,674,1349,273.534,236.609,256.99,0.4,19812.7,24897.3,2489.73,262.069,478.059,25,0.874227,8676,0.589166,2,91.0047,86.8923,1.05912
1,571,1143,153.111,211.959,189.05,0.4,13919.6,17491.9,1749.19,186.056,309.26,25,0.865152,9012,0.533696,2,89.271,86.4931,1.06568
1,512,1025,207.559,296.949,201.72,0.4,15684.6,19709.9,1970.99,272.034,696.821,49,0.860796,10381,0.587422,2,92.647,90.5073,1.05989
1,567,1135,193.344,335.82,162.55,0.4,17014.1,21380.5,2138.05,288.484,451.224,25,0.815864,15986,0.558751,2,92.089,86.0634,1.08551
1,510,1021,293.283,273.408,209.54,0.4,16764.6,21067,2106.7,414.102,599.423,24,0.851794,10682,0.530482,2,87.866,88.2718,1.06641
1,735,1471,253.924,292.747,173.76,0.4,20262.8,25463,2546.3,294.958,472.14,27,0.85535,13084,0.563643,2,89.2638,87.4541,1.06979
1,646,1293,235.441,355.228,227.12,0.4,17185.5,21596,2159.6,317.924,597.32,25,0.876265,11091,0.567347,2,88.8202,85.5452,1.05917
1,471,943,365.566,233.672,248.24,0.4,10415.1,13087.9,1308.79,377.698,739.577,26,0.875238,6880,0.600033,2,86.7539,84.2359,1.06631
1,979,1959,462.636,546.971,322.51,0.4,28609.9,35952.3,3595.23,647.824,865.728,41,0.847297,22325,0.562953,2,90.8193,87.8448,1.06659
1,653,1307,504.435,530.37,311.51,0.4,19130.1,24039.6,2403.96,616.897,999.87,42,0.875203,12306,0.565099,2,88.2607,86.9976,1.06056
1,536,1073,324.761,446.744,288.75,0.4,15184.4,19081.3,1908.13,621.56,800.386,24,0.869522,9513,0.57273,2,86.4148,85.765,1.06142
1,1136,2273,317.563,648.923,368.91,0.4,36605,45999.2,4599.92,648.271,1019.99,41,0.805606,37647,0.537198,2,90.3263,84.5202,1.08825
1,531,1063,143.757,206.962,189.5,0.4,13865.7,17424.2,1742.42,187.517,422.689,28,0.870718,8066,0.581778,2,84.7145,83.8141,1.06135
1,881,1763,303.446,264.624,341.92,0.4,24469.6,30749.5,3074.95,255.15,638.514,27,0.834163,17384,0.582536,2,93.5959,89.9548,1.07863
1,728,1457,336.418,209.552,225.62,0.4,27717.7,34831.1,3483.11,297.699,854.962,33,0.826637,17318,0.573432,2,88.6936,85.4971,1.07524
1,667,1335,214.325,277.681,292.33,0.4,22686.3,28508.4,2850.84,274.696,466.089,19,0.829666,19065,0.524747,2,88.7022,83.7533,1.07555
1,461,923,145.829,285.261,272.42,0.4,16053.1,20172.9,2017.29,218.637,379.979,18,0.849867,12624,0.529159,2,86.649,85.3823,1.06119
1,953,1907,257.045,361.15,245.85,0.4,27754.5,34877.3,3487.73,302.757,529.673,29,0.868164,15090,0.576818,2,83.873,82.3512,1.06284
1,643,1287,179.82,216.98,306,0.4,14001.9,17595.4,1759.54,274.822,448.042,33,0.870226,8372,0.58784,2,92.7002,89.4625,1.06693
1,580,1161,215.041,184.141,184.06,0.4,12400.7,15583.2,1558.32,168.411,397.599,25,0.860209,7464,0.565018,2,88.7062,87.4335,1.07015
1,557,1115,208.822,220.12,139.19,0.4,13724.7,17247,1724.7,179.226,594.07,33,0.846216,8678,0.554355,2,91.763,85.9098,1.07157
1,457,915,211.374,180.956,166.71,0.4,13391.8,16828.6,1682.86,206.819,412.809,21,0.859764,5870,0.574577,2,86.6756,87.1448,1.06724
1,536,1073,297.899,309.109,232.94,0.4,15806.1,19862.5,1986.25,422.027,549.739,24,0.871149,8033,0.588231,2,90.2257,89.8611,1.05671
1,892,1785,261.753,383.092,181.53,0.4,23014.4,28920.8,2892.08,407.957,579.632,29,0.883567,10460,0.562517,2,84.7618,83.146,1.05338
1,480,961,185.387,423.195,285.08,0.4,15373.5,19318.9,1931.89,440.017,616.669,20,0.839896,10966,0.56974,2,92.7049,85.9722,1.07044
1,1156,2313,256.096,553.481,158.59,0.4,29178,36666.2,3666.62,471.982,655.146,33,0.826814,30128,0.564725,2,89.9772,81.6634,1.08294
1,479,959,272.131,174.031,227.53,0.4,16727.3,21020.2,2102.02,222.21,567.962,30,0.834773,11802,0.531789,2,82.9993,83.5616,1.06971
1,1051,2103,219.109,456.691,266.38,0.4,31782.4,39938.9,3993.89,396.602,591.455,24,0.880063,14047,0.552969,2,80.819,79.6661,1.05637
1,671,1343,309.905,367.302,280.48,0.4,23454.9,29474.3,2947.43,435.823,666.125,34,0.838205,18369,0.543139,2,86.7996,86.1417,1.06875
1,331,663,286.718,259.019,249.11,0.4,13074.9,16430.4,1643.04,310.754,534.226,25,0.857145,6302,0.559939,2,85.9289,80.6913,1.06247
1,1241,2483,399.342,311.879,282.98,0.4,39230.9,49299,4929.9,314.383,734.475,39,0.870221,15507,0.584439,2,86.4335,88.5624,1.06234
1,716,1433,213.371,257.58,209.17,0.4,20215.7,25403.7,2540.37,261.38,441.588,32,0.831942,15219,0.567315,2,88.7555,83.8683,1.08195
1,711,1423,340.434,284.119,229.15,0.4,25030,31453.6,3145.36,358.841,555.212,24,0.828882,19741,0.580909,2,93.8032,89.1,1.07215
1,258,517,280.679,252.869,283.16,0.4,16528.8,20770.8,2077.08,284.217,1810.46,48,0.768341,10799,0.575218,2,97.5766,88.4754,1.09365
1,494,989,322.204,516.73,180.07,0.4,22697.2,28522.1,2852.21,371.478,604.058,22,0.850158,9997,0.559791,2,84.9205,80.2176,1.06253
1,477,955,145.71,245.87,259.45,0.4,13819.3,17365.8,1736.58,209.218,423.6,24,0.82039,13806,0.548253,2,89.671,87.8597,1.0836
1,426,853,254.201,382.718,165.21,0.4,19174.1,24094.9,2409.49,385.674,629.261,20,0.840172,8675,0.547219,2,86.915,83.9772,1.06303
1,581,1163,281.991,298.709,163.47,0.4,21436,26937.3,2693.73,223.906,685.784,29,0.824518,19009,0.562825,2,90.5577,87.2308,1.07914
1,389,779,314.62,213.688,170.18,0.4,12617.5,15855.6,1585.56,270.049,515.361,30,0.815202,10059,0.580285,2,87.7905,84.9076,1.07961
1,545,1091,196.47,224.493,134.24,0.4,11995.8,15074.3,1507.43,204.346,593.079,44,0.875559,6649,0.603122,2,89.0126,88.8309,1.05977
1,596,1193,209.809,312.226,146.35,0.4,14478.6,18194.4,1819.44,244.78,530.056,47,0.839397,11430,0.574516,2,88.7052,86.3677,1.07662
1,531,1063,161.321,217.568,210.89,0.4,16638.2,20908.2,2090.82,233.324,738.045,41,0.867274,11299,0.603091,2,89.9011,88.2185,1.05957
1,374,749,193.516,257.778,169.71,0.4,11874.3,14921.6,1492.16,303.987,516.227,24,0.85462,6543,0.568509,2,87.9251,88.8313,1.06325
1,384,769,252.942,216.157,285.01,0.4,16117.2,20253.5,2025.35,253.478,636.245,23,0.843417,6458,0.555774,2,94.3438,93.1625,1.07097
1,485,971,212.728,269.34,194.75,0.4,15036,18894.8,1889.48,245.305,408.884,23,0.866619,6468,0.552449,2,90.5325,87.6948,1.06285
