5.053290982601418291e-01,-1.837187421614891181e-01,1.525666269944288625e-02
-2.402456964777242854e-01,-7.825047547905109036e-02,1.361208542354799267e-01
7.237779436723863480e-01,-3.998405866996621039e-01,-4.916184008019515161e-01
6.573151442655116306e-01,-3.432692796706951488e-01,-2.826408820962084123e-01
4.455251696919883542e-01,-2.638083328517161208e-01,-3.658511609764074635e-01
-1.999963217712291408e-01,2.091651831608717926e-01,-3.587155557886947399e-01
6.728405452796896169e-01,-6.655344349714814286e-05,-5.532698116577037910e-03
3.578802851413894204e-01,5.762039989788878547e-01,-9.747015976948684990e-02
5.847331649870886050e-01,1.748164220857027513e-03,-4.309481141423292527e-01
6.243498055753647913e-01,4.051717889874064012e-03,1.966262375894595182e-01
-5.532153719675215325e-02,-3.127142125509707604e-01,2.808120642011340262e-01
1.255018502355135512e-01,4.406979721161204400e-01,3.430848262464303560e-03
3.528781998468796810e-01,-1.778437484713357164e-01,-1.735135490902404709e-01
-1.565389888751566039e-01,-4.446572065789423239e-02,1.346232290358009842e-01
-4.101414740973727269e-01,4.685282446322236449e-02,-4.338494564509445817e-01
-2.749272159073653521e-01,2.253644616606949869e-01,-4.533681329591033871e-01
-2.829002499393992731e-01,-6.635623681630591075e-02,2.525748015638636934e-01
-2.037455988674799143e-02,-2.167785544296972899e-01,4.995144688877949934e-01
-1.689919722930134094e-01,-1.165616876567499571e-01,2.606245574717384050e-01
-2.169738613459169518e-01,4.529890534308989025e-02,-1.072950569480134869e-01
2.028475855358352620e-01,4.524596303817225440e-01,1.760372387487387225e-01
4.062204118278241183e-02,2.593738464645198860e-01,2.714087905409395263e-01
-1.313322892648516871e-01,1.186724584269819860e-01,3.195819670598987194e-01
5.582098651314888749e-02,2.452070327223845603e-01,1.754006622238402785e-02
-3.587478089206547760e-01,2.528781142705307378e-02,-4.878488498697892695e-01
1.957759071425673181e-01,5.219223551422137036e-02,5.302886351189352032e-01
3.274899325700199593e-01,-1.192074597313665107e-02,5.737338941529978031e-01
3.192633520294727717e-02,-1.897596905325467653e-01,5.826139153747253996e-01
-2.835030893201921365e-01,-6.176062155086179534e-02,-1.195570659432415236e-02
5.645201192148138203e-01,-4.570225506353621792e-01,1.665472687307162011e-02
-2.973066171798277590e-01,1.676837897238493691e-01,-3.670305906010681851e-01
-4.345312016125999488e-01,7.807418903068076566e-02,-4.755561689750752441e-01
-3.854804637846961923e-01,1.150721776576174027e-01,-4.053793096478321978e-01
-4.395992433833864066e-01,7.823375780273522651e-02,-4.991766821984305880e-01
-2.743894610907525733e-01,8.369688835150448925e-02,-3.585028540694499416e-02
2.467530380949714830e-01,-3.877737448023100830e-01,2.612181995076778285e-01
-2.374114744367343266e-01,6.489934931439991783e-02,1.837387456652942730e-01
2.055714313553592687e-01,-7.822958423929718408e-02,7.571754864269254481e-01
-2.463979287802651186e-01,-9.415615156333476121e-02,-3.597500279595246958e-02
4.013229911143414985e-01,-4.350649861477261238e-02,-3.620353437508401218e-01
-8.786100750015740299e-03,-1.726240969044205154e-01,5.397964856627412988e-01
2.012060474258545728e-01,1.242444337638876940e-02,7.227125205122340024e-01
-1.676974999571794606e-02,4.993294021855593928e-02,-4.058364545540260604e-02
-1.524800849873065266e-02,-2.278360706629131427e-01,4.116795835168632345e-01
-3.046260301142502680e-01,5.726278359321880507e-02,-1.362202813537926605e-01
-1.719674129119676265e-01,-1.988530666604658992e-01,4.035463936348103187e-01
-1.518144020612400592e-02,-6.282250002225571450e-02,5.750754704030961451e-01
-2.703060379853381989e-01,6.614861961468425366e-02,-1.478308492059459689e-01
-3.110471342315742627e-01,2.044343897578029534e-01,-6.522119259403305058e-01
-2.835058405348205302e-01,1.366418017649153049e-01,-2.479293512446457126e-01
-3.152306476874736085e-01,2.263731794262638375e-01,-5.607050918530895878e-01
-2.327261365525337133e-01,8.097196894995789540e-02,-6.358534712801504341e-02
-4.634816272754122002e-01,6.551293169766261859e-02,-3.917082442070725090e-01
